company,date,open,high,low,close,average,volume,value,out_shares,sector,sub_sector
TEL,"Jan 24, 2024","1,294.00","1,294.00","1,282.00","1,282.00","1,285.58","34,640","44,532,370.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 23, 2024","1,296.00","1,297.00","1,282.00","1,290.00","1,290.11","34,455","44,450,815.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 22, 2024","1,270.00","1,296.00","1,270.00","1,296.00","1,288.98","55,650","71,731,580.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 19, 2024","1,270.00","1,274.00","1,262.00","1,270.00","1,269.50","26,560","33,717,980.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 18, 2024","1,287.00","1,287.00","1,260.00","1,260.00","1,264.75","56,910","71,976,855.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 17, 2024","1,291.00","1,291.00","1,272.00","1,284.00","1,280.87","73,800","94,527,905.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 16, 2024","1,271.00","1,297.00","1,271.00","1,276.00","1,284.58","40,730","52,320,895.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 15, 2024","1,294.00","1,294.00","1,271.00","1,271.00","1,276.59","46,570","59,450,810.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 12, 2024","1,286.00","1,295.00","1,281.00","1,290.00","1,288.27","32,725","42,158,705.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 11, 2024","1,290.00","1,299.00","1,281.00","1,281.00","1,284.21","31,710","40,722,405.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 10, 2024","1,297.00","1,299.00","1,286.00","1,288.00","1,292.02","27,525","35,562,915.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 09, 2024","1,295.00","1,300.00","1,281.00","1,297.00","1,296.76","60,870","78,933,945.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 08, 2024","1,280.00","1,297.00","1,280.00","1,280.00","1,285.91","41,430","53,275,210.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 05, 2024","1,283.00","1,283.00","1,271.00","1,280.00","1,277.40","47,590","60,791,255.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 04, 2024","1,272.00","1,288.00","1,269.00","1,284.00","1,280.48","37,970","48,619,730.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 03, 2024","1,275.00","1,275.00","1,270.00","1,272.00","1,272.35","30,285","38,533,105.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Jan 02, 2024","1,273.00","1,296.00","1,271.00","1,275.00","1,277.54","34,205","43,698,200.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 29, 2023","1,283.00","1,297.00","1,279.00","1,279.00","1,283.30","56,565","72,589,700.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 28, 2023","1,285.00","1,288.00","1,273.00","1,280.00","1,279.66","38,305","49,017,520.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 27, 2023","1,300.00","1,300.00","1,268.00","1,273.00","1,275.76","50,070","63,877,105.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 22, 2023","1,291.00","1,295.00","1,270.00","1,270.00","1,280.91","61,230","78,430,310.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 21, 2023","1,299.00","1,300.00","1,270.00","1,291.00","1,288.79","41,375","53,323,685.00","216,055,775",SERVICES,TELECOMMUNICATIONS
TEL,"Dec 20, 2023","1,285.00","1,308.00","1,285.00","1,300.00","1,300.88","177,005","230,263,140.00","216,055,775",SERVICES,TELECOMMUNICATIONS
URC,"Feb 02, 2024",110.90,111.70,110.70,110.90,111.05,"4,235,680","470,359,505.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Feb 01, 2024",111.60,111.70,110.20,110.20,110.77,"2,755,340","305,207,507.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 31, 2024",113.80,113.80,111.50,111.50,111.95,"2,772,000","310,317,939.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 30, 2024",113.80,114.40,112.50,112.50,112.74,"1,710,140","192,803,204.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 29, 2024",113.80,114.50,112.60,113.00,113.06,"1,764,330","199,471,385.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 26, 2024",115.00,115.90,112.50,112.50,113.34,"1,206,970","136,798,879.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 25, 2024",114.50,116.50,113.00,114.80,114.50,"2,049,830","234,706,347.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 24, 2024",112.40,113.40,112.30,112.40,112.55,"1,823,740","205,265,147.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 23, 2024",113.90,114.40,112.20,112.40,113.06,"1,275,630","144,227,044.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 22, 2024",114.90,116.00,113.40,113.50,113.98,"1,445,790","164,788,717.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 19, 2024",114.00,115.00,113.10,114.90,114.35,"1,254,790","143,484,162.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 18, 2024",117.60,117.60,113.10,113.50,114.15,"2,888,600","329,728,212.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 17, 2024",119.20,120.00,116.50,116.90,117.36,"3,443,400","404,105,795.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 16, 2024",120.90,121.60,120.20,120.20,120.44,"2,402,010","289,304,231.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 15, 2024",121.50,122.70,120.00,120.10,120.81,"454,200","54,871,683.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 12, 2024",122.50,123.00,121.30,121.40,122.08,"279,640","34,139,803.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 11, 2024",121.00,123.50,119.40,121.50,121.38,"2,241,850","272,119,573.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 10, 2024",120.50,122.00,118.80,119.80,119.94,"1,053,910","126,408,253.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 09, 2024",122.40,124.20,121.00,121.00,122.05,"805,340","98,295,027.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 08, 2024",123.40,124.40,121.40,121.40,122.06,"838,140","102,306,297.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 05, 2024",122.00,124.00,122.00,123.40,123.20,"1,691,390","208,386,740.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 04, 2024",119.90,122.80,119.60,122.00,121.91,"1,161,850","141,644,966.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 03, 2024",123.70,123.70,119.90,119.90,120.29,"1,546,030","185,973,312.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Jan 02, 2024",117.00,124.00,117.00,124.00,121.57,"1,176,240","142,993,881.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 29, 2023",116.70,118.50,116.50,118.20,117.82,"2,247,250","264,768,393.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 28, 2023",116.30,117.80,115.60,116.70,116.68,"586,710","68,457,764.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 27, 2023",115.00,116.30,114.60,115.70,115.61,"621,770","71,884,830.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 22, 2023",115.00,115.00,114.30,115.00,114.95,"897,140","103,129,847.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 21, 2023",117.30,117.30,114.30,115.00,114.99,"988,900","113,718,011.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
URC,"Dec 20, 2023",118.00,120.20,117.00,117.00,118.38,"973,930","115,291,324.00","2,176,667,968",INDUSTRIAL,"FOOD, BEVERAGE &amp; TOBACCO"
WLCON,"Feb 02, 2024",21.55,22.00,21.50,21.55,21.72,"1,215,700","26,401,505.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Feb 01, 2024",21.60,22.30,21.25,21.60,21.62,"2,551,000","55,140,370.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 31, 2024",21.95,22.00,21.65,21.90,21.81,"1,799,800","39,255,405.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 30, 2024",21.90,21.95,21.65,21.65,21.67,"1,213,700","26,304,325.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 29, 2024",22.10,22.10,21.70,21.90,21.89,"1,337,100","29,262,695.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 26, 2024",22.10,22.10,21.65,21.90,21.94,"676,500","14,841,915.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 25, 2024",22.00,22.00,21.65,21.80,21.83,"281,300","6,141,445.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 24, 2024",22.00,22.40,21.80,21.80,22.15,"168,600","3,733,845.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 23, 2024",21.85,22.00,21.75,22.00,21.89,"253,200","5,543,225.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 22, 2024",22.00,22.00,21.80,22.00,21.98,"282,300","6,204,665.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 19, 2024",21.70,21.95,21.20,21.95,21.70,"127,300","2,762,775.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 18, 2024",22.50,22.50,21.50,21.60,22.06,"1,053,900","23,246,885.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 17, 2024",22.50,22.50,22.05,22.25,22.25,"1,046,700","23,287,110.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 16, 2024",22.20,22.50,22.00,22.50,22.46,"2,397,200","53,852,430.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 15, 2024",23.20,23.20,22.20,22.20,22.42,"518,800","11,632,535.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 12, 2024",23.45,23.70,23.00,23.25,23.35,"826,700","19,306,815.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 11, 2024",23.85,24.00,23.45,23.45,23.81,"515,300","12,268,325.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 10, 2024",24.00,24.15,23.50,23.85,23.92,"1,359,500","32,523,150.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 09, 2024",23.60,24.80,23.60,24.00,24.00,"3,247,100","77,938,490.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 08, 2024",23.50,24.00,23.50,23.50,23.64,"630,900","14,912,315.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 05, 2024",23.00,23.85,22.10,23.50,23.14,"3,694,200","85,497,800.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 04, 2024",22.60,23.30,22.55,23.00,22.99,"1,662,800","38,222,940.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 03, 2024",21.90,22.75,21.80,22.60,22.48,"879,000","19,761,920.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Jan 02, 2024",21.20,22.00,20.90,22.00,21.87,"1,612,400","35,259,705.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 29, 2023",21.20,21.20,20.55,20.90,20.78,"1,131,100","23,505,485.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 28, 2023",20.60,21.20,20.60,21.20,20.99,"76,100","1,597,000.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 27, 2023",21.50,21.60,20.60,20.60,21.13,"1,993,400","42,122,765.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 22, 2023",21.20,21.50,21.00,21.50,21.35,"246,300","5,257,770.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 21, 2023",21.80,21.80,20.95,21.30,21.26,"1,462,800","31,099,935.00","4,099,724,116",SERVICES,RETAIL
WLCON,"Dec 20, 2023",20.40,22.40,20.15,22.00,21.63,"1,600,700","34,625,925.00","4,099,724,116",SERVICES,RETAIL
